Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2021-05-11,ROU,Romania,Vaslui,46.526869,27.769395,15822,,,15822,,,True,True,RO216
2021-05-11,ROU,Romania,Vrancea,45.788059,26.980214,10539,,,10539,,,True,True,RO226
2021-05-11,RUS,Russian Fed.,Adygea,44.448835,40.254013,14515,185,13974,356,,,False,False,RU01
2021-05-11,RUS,Russian Fed.,Altai,52.477021,83.868816,50392,2132,45311,2949,,,False,False,RU02
2021-05-11,RUS,Russian Fed.,Altai Republic,,,16844,240,16541,63,,,False,False,
2021-05-11,RUS,Russian Fed.,Amur,53.418482,127.711639,22445,287,21648,510,,,False,False,RU03
2021-05-11,RUS,Russian Fed.,Arkhangelsk,63.448461,43.404188,62545,962,59286,2297,,,False,False,RU04
2021-05-11,RUS,Russian Fed.,Astrakhan,47.116641,47.337406,33347,743,31735,869,,,False,False,RU05
2021-05-11,RUS,Russian Fed.,Bashkortostan,54.282013,56.528301,36407,476,33980,1951,,,False,False,RU06
2021-05-11,RUS,Russian Fed.,Belgorod,50.881793,37.359083,37553,654,34923,1976,,,False,False,RU07
2021-05-11,RUS,Russian Fed.,Bryansk,52.910301,33.406285,38915,311,38067,537,,,False,False,RU08
2021-05-11,RUS,Russian Fed.,Buryatia,54.550455,112.36994,37424,867,36162,395,,,False,False,RU09
2021-05-11,RUS,Russian Fed.,Chechnya,43.26872,45.799182,12103,128,11805,170,,,False,False,RU10
2021-05-11,RUS,Russian Fed.,Chelyabinsk,54.475139,60.413177,60010,1499,55639,2872,,,False,False,RU11
2021-05-11,RUS,Russian Fed.,Chukotka,,,750,7,733,10,,,False,False,RU81
2021-05-11,RUS,Russian Fed.,Chuvashia,55.507419,47.102483,24779,1390,22603,786,,,False,False,RU13
2021-05-11,RUS,Russian Fed.,Dagestan,43.035568,46.873874,32831,1466,30440,925,,,False,False,RU15
2021-05-11,RUS,Russian Fed.,Ingushetia,43.40517,44.8203,15556,188,13595,1773,,,False,False,RU16
2021-05-11,RUS,Russian Fed.,Irkutsk,57.084283,106.290867,67565,2326,64367,872,,,False,False,RU17
2021-05-11,RUS,Russian Fed.,Ivanovo,56.999219,41.726645,35086,1165,33204,717,,,False,False,RU18
2021-05-11,RUS,Russian Fed.,Jewish AO,48.480815,131.765737,4472,135,4295,42,,,False,False,RU79
2021-05-11,RUS,Russian Fed.,Kabardino-Balkaria,43.346964,43.521389,23998,457,23188,353,,,False,False,RU19
2021-05-11,RUS,Russian Fed.,Kaliningrad,54.706026,21.456853,32412,442,30925,1045,,,False,False,RU20
2021-05-11,RUS,Russian Fed.,Kalmykia,46.421462,45.383808,20561,357,19887,317,,,False,False,RU21
2021-05-11,RUS,Russian Fed.,Kaluga,54.355521,35.465025,34655,320,32868,1467,,,False,False,RU22
2021-05-11,RUS,Russian Fed.,Kamchatka,61.434398,166.788413,14542,231,13883,428,,,False,False,RU23
2021-05-11,RUS,Russian Fed.,Karachay-Cherkessia,43.884514,41.730394,20198,85,19921,192,,,False,False,RU24
2021-05-11,RUS,Russian Fed.,Kemerovo,54.775411,87.209993,35798,685,34549,564,,,False,False,RU26
2021-05-11,RUS,Russian Fed.,Khabarovsk,50.88285,138.828598,51924,390,49874,1660,,,False,False,RU27
2021-05-11,RUS,Russian Fed.,Khakassia,53.363558,89.854091,22579,534,21667,378,,,False,False,RU28
2021-05-11,RUS,Russian Fed.,Khanty-Mansi AO,61.853095,70.345732,56545,794,55246,505,,,False,False,RU29
2021-05-11,RUS,Russian Fed.,Kirov,58.699332,49.846004,42798,354,40189,2255,,,False,False,RU30
2021-05-11,RUS,Russian Fed.,Komi Republic,64.131117,54.772128,43555,921,42284,350,,,False,False,RU31
2021-05-11,RUS,Russian Fed.,Kostroma,58.452918,43.818089,20902,447,18116,2339,,,False,False,RU32
2021-05-11,RUS,Russian Fed.,Krasnodar,44.412298,39.233582,46549,2798,41111,2640,,,False,False,RU33
2021-05-11,RUS,Russian Fed.,Krasnoyarsk,67.008246,95.991218,71548,3604,65890,2054,,,False,False,RU34
2021-05-11,RUS,Russian Fed.,Kurgan,55.471375,64.816337,20731,401,19348,982,,,False,False,RU35
2021-05-11,RUS,Russian Fed.,Kursk,51.702506,36.127326,37183,746,35111,1326,,,False,False,RU36
2021-05-11,RUS,Russian Fed.,Leningrad,59.999111,31.74764,43478,1250,40752,1476,,,False,False,RU37
2021-05-11,RUS,Russian Fed.,Lipetsk,52.634465,39.187179,30518,684,27395,2439,,,False,False,RU38
2021-05-11,RUS,Russian Fed.,Magadan,62.70596,154.035695,8371,102,8190,79,,,False,False,RU39
2021-05-11,RUS,Russian Fed.,Mari El,56.601523,47.942953,13220,233,12673,314,,,False,False,RU40
2021-05-11,RUS,Russian Fed.,Mordovia,54.520508,45.58471,20386,254,18281,1851,,,False,False,RU41
2021-05-11,RUS,Russian Fed.,Moscow,55.644315,37.666104,1378739,24899,1223223,130617,,,False,False,RU42
2021-05-11,RUS,Russian Fed.,Murmansk,67.805244,34.572247,50578,1176,47843,1559,,,False,False,RU43
2021-05-11,RUS,Russian Fed.,Nenets,,,1097,4,1087,6,,,False,False,
2021-05-11,RUS,Russian Fed.,Nizhny Novgorod,56.279395,44.645749,115344,3333,110757,1254,,,False,False,RU44
2021-05-11,RUS,Russian Fed.,North Ossetia-Alania,43.053883,44.325278,16833,198,16158,477,,,False,False,RU45
2020-05-11,RUS,Russian Fed.,NOT SPECIFIED,,,0,2116,0,-2116,0,0,False,False,
2021-05-11,RUS,Russian Fed.,Novgorod,58.280449,32.556615,30273,127,28837,1309,,,False,False,RU46
2021-05-11,RUS,Russian Fed.,Novosibirsk,55.268094,79.765183,41894,1796,38102,1996,,,False,False,RU47
2021-05-11,RUS,Russian Fed.,Omsk,56.091609,73.362497,46289,1399,43881,1009,,,False,False,RU48
2021-05-11,RUS,Russian Fed.,Orenburg,52.670841,53.546526,43005,897,39137,2971,,,False,False,RU50
2021-05-11,RUS,Russian Fed.,Oryol,52.792407,36.484837,34679,620,32656,1403,,,False,False,RU49
2021-05-11,RUS,Russian Fed.,Penza,53.186558,44.659811,45800,701,43176,1923,,,False,False,RU51
2021-05-11,RUS,Russian Fed.,Perm,59.150725,56.240625,55533,2277,50118,3138,,,False,False,RU52
2021-05-11,RUS,Russian Fed.,Primorsky,45.185147,134.763918,43792,719,41133,1940,,,False,False,RU53
2021-05-11,RUS,Russian Fed.,Pskov,57.223881,29.258821,36836,367,29481,6988,,,False,False,RU54
2021-05-11,RUS,Russian Fed.,Republic of Crimea,45.332961,34.380235,55894,1913,51507,2474,,,False,False,RU58
2021-05-11,RUS,Russian Fed.,Republic of Karelia,63.15587,32.990555,46167,496,44366,1305,,,False,False,RU25
2021-05-11,RUS,Russian Fed.,Rostov,47.737084,41.33971,90321,4134,80921,5266,,,False,False,RU55
2021-05-11,RUS,Russian Fed.,Ryazan,54.306865,40.654571,28302,475,26747,1080,,,False,False,RU56
2021-05-11,RUS,Russian Fed.,Saint Petersburg,59.771022,30.094098,423652,13587,384100,25965,,,False,False,RU14
2021-05-11,RUS,Russian Fed.,Sakhalin,50.334829,142.702744,22661,42,22226,393,,,False,False,RU57
2021-05-11,RUS,Russian Fed.,Samara,53.288173,50.470943,62773,1647,59931,1195,,,False,False,RU59
2021-05-11,RUS,Russian Fed.,Saratov,51.590364,46.830634,60398,983,55192,4223,,,False,False,RU60
2021-05-11,RUS,Russian Fed.,Smolensk,54.928337,33.012683,29942,921,28225,796,,,False,False,RU61
2021-05-11,RUS,Russian Fed.,Stavropol,44.927805,43.400088,53638,1412,50675,1551,,,False,False,RU62
2021-05-11,RUS,Russian Fed.,Sverdlovsk,58.614763,61.561667,87305,3209,81099,2997,,,False,False,RU63
2021-05-11,RUS,Russian Fed.,Tambov,52.657489,41.637192,31991,495,29467,2029,,,False,False,RU64
2021-05-11,RUS,Russian Fed.,Tatarstan,55.380928,50.93665,20843,475,17726,2642,,,False,False,RU65
2021-05-11,RUS,Russian Fed.,Tomsk,58.476777,82.134382,32383,411,31321,651,,,False,False,RU66
2021-05-11,RUS,Russian Fed.,Tula,53.879118,37.584039,39075,1925,36641,509,,,False,False,RU67
2021-05-11,RUS,Russian Fed.,Tuva,94.79304,51.591419,15860,202,15562,96,,,False,False,RU68
2021-05-11,RUS,Russian Fed.,Tver,57.063361,34.74855,40666,943,38495,1228,,,False,False,RU69
2021-05-11,RUS,Russian Fed.,Tyumen,57.665236,69.167506,35686,488,34028,1170,,,False,False,RU70
2021-05-11,RUS,Russian Fed.,Udmurtia,57.189719,52.811319,33221,879,30073,2269,,,False,False,RU71
2021-05-11,RUS,Russian Fed.,Ulyanovsk,53.904749,47.963072,54331,1256,51599,1476,,,False,False,RU72
2021-05-11,RUS,Russian Fed.,Vladimir,55.994787,40.691957,32530,1140,30075,1315,,,False,False,RU73
2021-05-11,RUS,Russian Fed.,Volgograd,49.599612,44.184682,57965,1175,55278,1512,,,False,False,RU74
2021-05-11,RUS,Russian Fed.,Vologda,59.970929,40.523416,45258,1045,42308,1905,,,False,False,RU75
2021-05-11,RUS,Russian Fed.,Voronezh,50.959752,40.309955,82148,2726,77541,1881,,,False,False,RU76
2021-05-11,RUS,Russian Fed.,Yakutia,65.300749,134.148224,36317,620,33157,2540,,,False,False,RU12
2021-05-11,RUS,Russian Fed.,Yamalo-Nenets AO,65.264795,74.023346,38733,416,37534,783,,,False,False,RU77
2021-05-11,RUS,Russian Fed.,Yaroslavl,57.862116,39.167901,39503,554,37725,1224,,,False,False,RU78
2021-05-11,RUS,Russian Fed.,Zabaykalsky,52.83932,116.196137,42597,644,41151,802,,,False,False,RU80
2021-05-10,SMR,San Marino,San Marino,43.942973,12.460035,5083,90,4968,25,,,False,False,SM
2021-05-10,SRB,Serbia,Serbia,44.206802,20.911009,701326,6576,0,694750,,,False,True,
2021-05-11,SVK,Slovakia,Banská Bystrica,48.51568,19.499999,37516,,,37516,,,True,True,SK032
2021-05-11,SVK,Slovakia,Bratislava,48.319003,17.17481,43934,,,43934,,,True,True,SK010
2021-05-11,SVK,Slovakia,Košice,48.771358,20.721931,51989,,,51989,,,True,True,SK042
2021-05-11,SVK,Slovakia,Nitra,48.140652,18.30311,38899,,,38899,,,True,True,SK023
2021-05-11,SVK,Slovakia,NOT SPECIFIED,,,,12077,,-12077,951,104,True,True,
2021-05-11,SVK,Slovakia,Prešov,49.126441,21.221321,59057,,,59057,,,True,True,SK041
2021-05-11,SVK,Slovakia,Trencín,48.858564,18.202196,52550,,,52550,,,True,True,SK022
2021-05-11,SVK,Slovakia,Trnava,48.222651,17.707847,45240,,,45240,,,True,True,SK021
2021-05-11,SVK,Slovakia,Zilina,49.178517,19.167163,56951,,,56951,,,True,True,SK031
2020-04-15,SVN,Slovenia,Gorenjske,46.304671,14.137367,0,0,0,0,0,0,True,True,SI042
2020-04-15,SVN,Slovenia,Goriške,46.097666,13.774357,0,0,0,0,0,0,True,True,SI043
2020-04-15,SVN,Slovenia,Jugovzhodne,45.711878,15.012014,0,0,0,0,0,0,True,True,SI037
2020-04-15,SVN,Slovenia,Koroške,46.533032,15.087509,0,0,0,0,0,0,True,True,SI033
2021-05-10,SVN,Slovenia,NOT SPECIFIED,,,246725,4620,13492,228613,477,131,True,True,
2020-04-15,SVN,Slovenia,Obalno-kraške,45.62157,13.972922,0,0,0,0,0,0,True,True,SI044
2020-04-15,SVN,Slovenia,Osrednjeslovenske,46.029176,14.58787,0,0,0,0,0,0,True,True,SI041
2020-04-15,SVN,Slovenia,Podravske,46.474579,15.744954,0,0,0,0,0,0,True,True,SI032
2020-04-15,SVN,Slovenia,Pomurske,46.669889,16.174305,0,0,0,0,0,0,True,True,SI031
2020-04-15,SVN,Slovenia,Posavske,45.959782,15.434177,0,0,0,0,0,0,True,True,SI036
2020-04-15,SVN,Slovenia,Primorsko-notranjske,45.691165,14.290304,0,0,0,0,0,0,True,True,SI038
2020-04-15,SVN,Slovenia,Savinjske,46.263351,15.195189,0,0,0,0,0,0,True,True,SI034
2020-04-15,SVN,Slovenia,Zasavske,46.133255,15.086872,0,0,0,0,0,0,True,True,SI035
2021-05-10,ESP,Spain,Andalucía,37.46363,-4.573552,561585,9708,,551877,1252,322,True,True,ES61
2021-05-10,ESP,Spain,Aragón,41.519884,-0.660302,120814,3460,,117354,383,74,True,True,ES24
2021-05-10,ESP,Spain,Canarias,28.291062,-16.55631,53909,752,,53157,218,72,True,True,ES70
2021-05-10,ESP,Spain,Cantabria,43.196326,-4.034401,29505,560,,28945,116,30,True,True,ES13
2021-05-10,ESP,Spain,Castilla y León,41.751205,-4.788185,225660,6785,,218875,448,125,True,True,ES41
2021-05-10,ESP,Spain,Castilla-La Mancha,39.254442,-3.160863,188225,5884,,182341,422,88,True,True,ES42
2021-05-10,ESP,Spain,Cataluña,41.798,1.528534,596039,14342,,581697,1611,466,True,True,ES51
2021-05-10,ESP,Spain,Ciudad Autónoma de Ceuta,35.895759,-5.358194,5771,112,,5659,19,5,True,True,ES63
2021-05-10,ESP,Spain,Ciudad Autónoma de Melilla,35.298249,-2.948653,8866,95,,8771,20,1,True,True,ES64
2021-05-10,ESP,Spain,Comunidad de Madrid,40.494962,-3.716057,695627,15105,,680522,2432,541,True,True,ES30
2021-05-10,ESP,Spain,Comunidad Foral de Navarra,42.667549,-1.647658,61032,1167,,59865,133,29,True,True,ES22
2021-05-10,ESP,Spain,Comunidad Valenciana,39.390435,-0.543007,391899,7336,,384563,166,44,True,True,ES52
2021-05-10,ESP,Spain,Extremadura,39.191409,-6.150692,74582,1795,,72787,59,13,True,True,ES43
2021-05-10,ESP,Spain,Galicia,42.757079,-7.910384,123811,2381,,121430,205,43,True,True,ES11
2021-05-10,ESP,Spain,Illes Balears,39.613452,2.956607,59737,829,,58908,63,24,True,True,ES53
2021-05-10,ESP,Spain,La Rioja,42.275075,-2.517177,30098,762,,29336,73,17,True,True,ES23
2021-05-10,ESP,Spain,País Vasco,43.032149,-2.62166,191513,4281,,187232,670,167,True,True,ES21
2021-05-10,ESP,Spain,Principado de Asturias,43.292312,-5.992988,51306,1951,,49355,169,43,True,True,ES12
2021-05-10,ESP,Spain,Región de Murcia,38.002069,-1.485219,111413,1590,,109823,72,30,True,True,ES62
2021-05-10,SWE,Sweden,Blekinge,56.279696,15.193246,11950,,,11950,,,True,True,SE221
2021-05-10,SWE,Sweden,Dalarna,60.952955,14.350603,25133,,,25133,,,True,True,SE312
2021-05-10,SWE,Sweden,Gävleborg,61.440899,16.291105,34260,,,34260,,,True,True,SE313
2021-05-10,SWE,Sweden,Gotland,57.487051,18.510063,3768,,,3768,,,True,True,SE214
2021-05-10,SWE,Sweden,Halland,56.953555,12.842898,39064,,,39064,,,True,True,SE231
2021-05-10,SWE,Sweden,Jämtland,63.251956,14.312747,11601,,,11601,,,True,True,SE322
2021-05-10,SWE,Sweden,Jönköping,57.499911,14.436577,40783,,,40783,,,True,True,SE211
2021-05-10,SWE,Sweden,Kalmar,57.245033,16.053939,22310,,,22310,,,True,True,SE213
2021-05-10,SWE,Sweden,Kronoberg,56.786938,14.574736,20297,,,20297,,,True,True,SE212
2021-05-10,SWE,Sweden,Norrbotten,66.954122,20.083057,22277,,,22277,,,True,True,SE332
2021-05-10,SWE,Sweden,NOT SPECIFIED,,,,14217,,-14217,,7224,True,True,
2021-05-10,SWE,Sweden,Örebro,59.350249,14.974992,29983,,,29983,,,True,True,SE124
2021-05-10,SWE,Sweden,Östergötland,58.354622,15.661533,39283,,,39283,,,True,True,SE123
2021-05-10,SWE,Sweden,Skåne,55.948711,13.596415,147128,,,147128,,,True,True,SE224
2021-05-10,SWE,Sweden,Södermanland,59.077751,16.685977,24106,,,24106,,,True,True,SE122
2021-05-10,SWE,Sweden,Stockholm,59.370877,17.711874,242275,,,242275,,,True,True,SE11
2021-05-10,SWE,Sweden,Uppsala,60.039134,17.672887,38371,,,38371,,,True,True,SE121
2021-05-10,SWE,Sweden,Värmland,59.768908,13.153806,17658,,,17658,,,True,True,SE311
2021-05-10,SWE,Sweden,Västerbotten,64.862069,17.819194,21820,,,21820,,,True,True,SE331
2021-05-10,SWE,Sweden,Västernorrland,63.096635,17.251241,25265,,,25265,,,True,True,SE321
2021-05-10,SWE,Sweden,Västmanland,59.801595,16.318208,25994,,,25994,,,True,True,SE125
2021-05-10,SWE,Sweden,Västra Götaland,58.303302,12.891496,178278,,,178278,,,True,True,SE232
2021-05-11,CHE,Switzerland,Aargau,47.410914,8.159107,46039,690,37165,8184,83,17,False,False,CH033
2021-05-11,CHE,Switzerland,Appenzell Ausserrhoden,47.387404,9.413371,2867,50,0,2817,18,1,False,False,CH053
2021-05-11,CHE,Switzerland,Appenzell Innerrhoden,47.308617,9.403544,1038,15,0,1023,3,0,False,False,CH054
2021-05-11,CHE,Switzerland,Basel City,47.561925,7.592768,12453,200,11872,381,39,7,False,False,CH031
2021-05-11,CHE,Switzerland,Basel Country,47.441812,7.7644,17433,220,16606,607,25,3,False,False,CH032
2021-05-11,CHE,Switzerland,Bern,46.825006,7.626925,63635,1055,0,62580,0,0,False,False,CH021
2021-05-11,CHE,Switzerland,Fribourg,46.710334,7.09922,31269,485,912,29872,24,5,False,False,CH022
2021-05-11,CHE,Switzerland,Geneva,46.217114,6.131255,57047,743,0,56304,0,0,False,False,CH013
2021-05-11,CHE,Switzerland,Glarus,46.980518,9.065544,2658,74,0,2584,8,0,False,False,CH051
2021-05-11,CHE,Switzerland,Graubünden,46.658176,9.629923,13089,188,0,12901,14,4,False,False,CH056
2021-05-11,CHE,Switzerland,Jura,47.368327,7.198733,6575,145,0,6430,8,0,False,False,CH025
2021-05-11,CHE,Switzerland,Liechtenstein,47.164696,9.555,2975,58,2887,30,3,0,False,False,LI
2021-05-11,CHE,Switzerland,Lucerne,47.06883,8.116991,27396,325,0,27071,58,0,False,False,CH061
2021-05-11,CHE,Switzerland,Neuchâtel,46.997282,6.782288,16685,402,0,16283,24,4,False,False,CH024
2021-05-11,CHE,Switzerland,Nidwalden,46.922198,8.419375,2544,23,0,2521,5,1,False,False,CH065
2021-05-11,CHE,Switzerland,Obwalden,46.857772,8.209745,2335,39,0,2296,0,0,False,False,CH064
2021-05-11,CHE,Switzerland,Schaffhausen,47.721853,8.563863,4460,76,0,4384,12,4,False,False,CH052
2021-05-11,CHE,Switzerland,Schwyz,47.06411,8.761568,11454,224,10950,280,0,0,False,False,CH063
2021-05-11,CHE,Switzerland,Solothurn,47.336648,7.686944,17239,270,0,16969,25,4,False,False,CH023
2021-05-11,CHE,Switzerland,St. Gallen,47.305025,9.019368,40477,708,0,39769,42,12,False,False,CH055
2021-05-11,CHE,Switzerland,Thurgau,47.567205,9.112572,18092,446,1084,16562,20,6,False,False,CH057
2021-05-11,CHE,Switzerland,Ticino,46.297963,8.808447,32665,991,3350,28324,43,9,False,False,CH07
2021-05-11,CHE,Switzerland,Uri,46.775402,8.627444,3095,48,0,3047,10,0,False,False,CH062
2021-05-11,CHE,Switzerland,Valais,46.211633,7.611267,37076,779,0,36297,29,7,False,False,CH012
2021-05-11,CHE,Switzerland,Vaud,46.56176,6.648929,81499,1003,0,80496,109,17,False,False,CH011
2021-05-11,CHE,Switzerland,Zug,47.161402,8.538864,8147,119,7910,118,7,2,False,False,CH066
2021-05-11,CHE,Switzerland,Zurich,47.417407,8.655988,108891,1389,0,107502,166,51,False,False,CH040
2021-05-10,TUR,Turkey,Turkey,38.961515,35.25175,5044936,43311,4743871,257754,,,False,True,TU
2021-05-11,UKR,Ukraine,NOT SPECIFIED,,,2124535,46631,1777370,300534,,,False,False,
2021-05-10,GBR,United Kingdom,Ayrshire and Arran,55.426356,-4.533604,17113,,0,17113,,,False,True,UKM93
2021-05-10,GBR,United Kingdom,Borders,55.572787,-2.786355,2897,,0,2897,,,False,True,UKM91
2021-05-10,GBR,United Kingdom,Dumfries and Galloway,55.076034,-3.953164,4208,,0,4208,,,False,True,UKM92
2021-05-10,GBR,United Kingdom,East of England,52.248898,0.548756,390515,,0,390515,,,False,True,UKH
2021-05-10,GBR,United Kingdom,Eileanan Siar (Western Isles),57.759892,-7.019403,294,,0,294,,,False,True,UKM64
2021-05-10,GBR,United Kingdom,England,,,36913,112245,0,-75332,,,False,True,UK
2021-05-10,GBR,United Kingdom,Fife,56.228968,-3.118568,11564,,0,11564,,,False,True,UKM72
2021-05-10,GBR,United Kingdom,Forth Valley,56.211063,-4.237248,12732,,0,12732,,,False,True,UKM76
2021-05-10,GBR,United Kingdom,Grampian,57.299016,-2.780773,15200,,0,15200,,,False,True,UKM50
2021-05-10,GBR,United Kingdom,Greater Glasgow and Clyde,55.88154,-4.438215,70502,,0,70502,,,False,True,UKM82
2021-05-10,GBR,United Kingdom,Highland,57.363501,-4.733034,5163,,0,5163,,,False,True,UKM6
2021-05-10,GBR,United Kingdom,Lanarkshire,55.666656,-3.832477,41392,,0,41392,,,False,True,UKD4
2021-05-10,GBR,United Kingdom,London,51.497136,-0.100571,721953,,0,721953,,,False,True,UKI
2021-05-10,GBR,United Kingdom,Lothian,55.946009,-2.728265,31707,,0,31707,,,False,True,UKM75
2021-05-10,GBR,United Kingdom,Midlands,52.718351,-1.45667,762121,,0,762121,,,False,True,UKF
2021-05-10,GBR,United Kingdom,North East and Yorkshire,54.022719,-1.268789,590866,,0,590866,,,False,True,UKC
2021-05-10,GBR,United Kingdom,North West,53.524488,-2.333125,610037,,0,610037,,,False,True,UKD
2021-05-10,GBR,United Kingdom,Northern Ireland,54.787715,-6.492314,121022,2147,0,118875,,,False,True,UKN
2020-08-02,GBR,United Kingdom,NOT SPECIFIED,,,10,0,0,10,,,False,True,
2021-05-10,GBR,United Kingdom,Orkney,58.98094,-2.960521,72,,0,72,,,False,True,UKM65
2021-05-10,GBR,United Kingdom,Scotland,56.490671,-4.202646,0,7661,0,-7661,,,False,True,UKM
2021-05-10,GBR,United Kingdom,Shetland,60.29623,-1.346738,235,,0,235,,,False,True,UKM66
2021-05-10,GBR,United Kingdom,South East,51.291417,-0.521902,541958,,0,541958,,,False,True,UKJ
2021-05-10,GBR,United Kingdom,South West,51.239761,-2.54375,222061,,0,222061,,,False,True,UKK
2021-05-10,GBR,United Kingdom,Tayside,56.610323,-3.555213,14761,,0,14761,,,False,True,UKM71
2021-05-10,GBR,United Kingdom,Wales,52.302413,-3.738347,211931,5556,0,206375,,,False,True,UKL
